title,description,image_url
The Poisoned Serpent,9,http://images.amazon.com/images/P/0061097462.01.LZZZZZZZ.jpg
The Rainbow,"&quot; &quot;In his introduction, James Wood discusses Lawrence&#39;s
writing style and the tensions and themes of The Rainbow. This Penguin
edition reproduces the Cambridge text, which provides a text as close
as possible to Lawrence&#39;s original.",http://images.amazon.com/images/P/0140006923.01.LZZZZZZZ.jpg
Sol LeWitt: A Retrospective,9,http://images.amazon.com/images/P/0300083580.01.LZZZZZZZ.jpg
The Crown Of Eden,"When a simple blacksmith unearths the lost crown of Eden, he is torn
between his love for a beautiful maiden, who is promised to marry a
tyrannical prince, and his duty to honor a 100-year-old prophecy.",http://images.amazon.com/images/P/0849916100.01.LZZZZZZZ.jpg
"Passing Through Midnight (Loveswept, No 722)",9,http://images.amazon.com/images/P/0553444859.01.LZZZZZZZ.jpg
The Campfire Collection: Spine-Tingling Tales to Tell in the Dark,"Whether you&#39;re just pitching a tent in the backyard or all the way
up on the top of Mount Everest, The Campfire Collection is a chilling
read from writers who have lived to tell.",http://images.amazon.com/images/P/0811824543.01.LZZZZZZZ.jpg
You Can't Take it With You.,9,http://images.amazon.com/images/P/0822212870.01.LZZZZZZZ.jpg
"After Apocalypse: Four Japanese Plays of Hiroshima and Nagasaki (Cornell University East Asia Series, No 71)",9,http://images.amazon.com/images/P/0939657716.01.LZZZZZZZ.jpg
On the Edge,9,http://images.amazon.com/images/P/0445408634.01.LZZZZZZZ.jpg
Bel Ami.,9,http://images.amazon.com/images/P/3458319808.01.LZZZZZZZ.jpg
One Hundred Candles,9,http://images.amazon.com/images/P/0741408589.01.LZZZZZZZ.jpg
"Peach Girl, Book 7",9,http://images.amazon.com/images/P/1931514178.01.LZZZZZZZ.jpg
"Hermsprong, or Man As He Is Not: Or, Man As He Is Not (World's Classics)","While Hermsprong (named for the hero of the novel) is anchored in the
political and philosophical issues of its day, many of Bage&#39;s
views make him a distinctly modern figure, and the vitality and humor
of this minor classic remain as fresh ...",http://images.amazon.com/images/P/0192816888.01.LZZZZZZZ.jpg
"What Your Sixth Grader Needs to Know : Fundamentals of a Good Sixth-Grade Education (Core Knowledge Series : Resource Books for Grades One Through Six,)",9,http://images.amazon.com/images/P/0385314671.01.LZZZZZZZ.jpg
Rick Steves' Europe Through the Back Door 2004: The Travel Skills Handbook,"This is a travel skills handbook for independent travelers. Steves
does more than just list where to travel; he gives travelers inside
information on what to visit, where to stay, and how to get there.",http://images.amazon.com/images/P/1566915317.01.LZZZZZZZ.jpg
Diplomatic Immunity,"In the secretive community of the United Nations, Sam Windrush
searches for a killer as he comes up against roadblocks created by
everyone from his supervisor to his lover, and he attempts to protect
his daughter--the only suspect he cannot ...",http://images.amazon.com/images/P/0553583301.01.LZZZZZZZ.jpg
VIRGINS,9,http://images.amazon.com/images/P/0671553860.01.LZZZZZZZ.jpg
"RICH AND DANGEROUS (ND #25) (Nancy Drew Casefiles, No 25)",9,http://images.amazon.com/images/P/0671701398.01.LZZZZZZZ.jpg
The Scandalous Summer of Sissy Leblanc: A Novel,9,http://images.amazon.com/images/P/0688173896.01.LZZZZZZZ.jpg
Difficult Conversations: How to Discuss what Matters Most,"Offers advice on working gracefully and effectively through such
confrontational situations as ending relationships and asking for a
raise, identifying key adjustments necessary to the dialogue process.",http://images.amazon.com/images/P/014028852X.01.LZZZZZZZ.jpg
Profiles in Courage for Our Time,9,http://images.amazon.com/images/P/0786867930.01.LZZZZZZZ.jpg
Midnight Pleasures,"Or is he an ancient god, a sorcerer, or a mythical beast who can
possess a woman&#39;s heart...and her very soul? Four of romance&#39;s
most popular authors have created this spellbinding collection of
stores filled with dark passion and desire.",http://images.amazon.com/images/P/0312987625.01.LZZZZZZZ.jpg
Hang Time: Days and Dreams With Michael Jordan,"Bob Greene shows us a side of Michael Jordan that doesn&#39;t make the
sports page...the inside. Journalist and bestselling author Bob Greene
stepped into Michael Jordan&#39;s world just as Jordan was reaching
the apex of his talent and his fame.",http://images.amazon.com/images/P/0312951930.01.LZZZZZZZ.jpg
Cowboys and Indians: An Illustrated History,9,http://images.amazon.com/images/P/0706405528.01.LZZZZZZZ.jpg
Erebus,"EREBUS Wakely was just a small farming community, but something was
desperately wrong - with the livestock and with the people.",http://images.amazon.com/images/P/0751513792.01.LZZZZZZZ.jpg
"The Clue in the Crystal Ball (Clue Books, No 17)","Another collection of mini-mysteries challenges the reader to figure
out if Mrs. White, Miss Scarlet, Colonel Mustard, or another of the
group did in Mr. Boddy.",http://images.amazon.com/images/P/0590137441.01.LZZZZZZZ.jpg
The Joy Within: A Beginner's Guide to Meditation,9,http://images.amazon.com/images/P/0135113385.01.LZZZZZZZ.jpg
The sailor who fell from grace with the sea,9,http://images.amazon.com/images/P/0140028668.01.LZZZZZZZ.jpg
"Taking the Lead (Sweet Dreams Special, No 4)",9,http://images.amazon.com/images/P/0553265288.01.LZZZZZZZ.jpg
Can Jane Eyre Be Happy: More Puzzles in Classic Fiction (Oxford World's Classics),9,http://images.amazon.com/images/P/019283603X.01.LZZZZZZZ.jpg
A Whisper of Scandal,"Ms. Laden displays a wonderful touch with her fiery lovers that
guarantees success in an extremely competitive genre.--Rave Reviews.
Laden is the author of Scottish Rose. Original Regency Romance.",http://images.amazon.com/images/P/0821741063.01.LZZZZZZZ.jpg
Downbelow Station (Daw Book Collectors),9,http://images.amazon.com/images/P/0756400597.01.LZZZZZZZ.jpg
Gods from Outer Space,9,http://images.amazon.com/images/P/0553125281.01.LZZZZZZZ.jpg
BUYING TIME (On the Road),"Miranda, tired of always being the good girl, takes off college for a
year and heads out on the road with her friend Kirsten, where they
find a job pounding nails in the summer heat. Original.",http://images.amazon.com/images/P/0689821085.01.LZZZZZZZ.jpg
"Women, Elections, & Representation (Women and Politics, No 1)","Women, Elections, and Representation is an extensively revised and
expanded edition of a successful text that provides a thorough and up-
to-date account of research on women and politics.",http://images.amazon.com/images/P/0803216963.01.LZZZZZZZ.jpg
VERDICT,9,http://images.amazon.com/images/P/0671251104.01.LZZZZZZZ.jpg
Robert E. Lee,9,http://images.amazon.com/images/P/0816702780.01.LZZZZZZZ.jpg
Big Blue Plane,9,http://images.amazon.com/images/P/088705885X.01.LZZZZZZZ.jpg
Death Crosses the Border,"Traveling with the reckless Reverend Zeke Holroyd en route to Mexico,
where she is investigating a dangerous story, public radio reporter
Margo Simon is stunned when Zeke dies in a suspicious car accident.
Original.",http://images.amazon.com/images/P/0425150526.01.LZZZZZZZ.jpg
EDITHS DIARY,9,http://images.amazon.com/images/P/0671820427.01.LZZZZZZZ.jpg
"In Italiano, Bd.1, Lehrbuch",9,http://images.amazon.com/images/P/3190051623.01.LZZZZZZZ.jpg
"Wild Flowers of North Carolina: Also covering Virginia, South Carolina, and areas of Georgia, Tennessee, Kentucky, West Virginia, Maryland, and Delaware",9,http://images.amazon.com/images/P/0807841927.01.LZZZZZZZ.jpg
Ich hab mein Herz im WÃ?Â¤schekorb verloren.,9,http://images.amazon.com/images/P/3404102320.01.LZZZZZZZ.jpg
"NEW LIVES, NEW LOVES (NANCY DREW ON CAMPUS 1) : NEW LIVES, NEW LOVES","Beginning her first semester of life in a coed dorm at Wilder
University, Nancy Drew finds adventure in a series of dorm thefts, a
handsome premed student, and her changing relationship with Ned.",http://images.amazon.com/images/P/0671527371.01.LZZZZZZZ.jpg
In the Company of Angels: A Novel,9,http://images.amazon.com/images/P/0786885831.01.LZZZZZZZ.jpg
How to Be the Jerk Women Love: Social Success for Men and Women in the 90's,"Enter the mind of a Jerk, and see how he operates!",http://images.amazon.com/images/P/0964010909.01.LZZZZZZZ.jpg
Julie and Romeo,9,http://images.amazon.com/images/P/1567403557.01.LZZZZZZZ.jpg
"No Escape (Harlequin Presents, No 1056)","No Escape by Daphne Clair released on Jan 25, 1988 is available now
for purchase.",http://images.amazon.com/images/P/0373110561.01.LZZZZZZZ.jpg
"The Caretaker of Love (Camfield, No 54)",9,http://images.amazon.com/images/P/0515094420.01.LZZZZZZZ.jpg
Juegos De Guerra,9,http://images.amazon.com/images/P/8402097405.01.LZZZZZZZ.jpg
Dracula. Ein Vampirroman.,9,http://images.amazon.com/images/P/3548243177.01.LZZZZZZZ.jpg
The Rules for Cats: The Secret to Getting Free Catnip for Life (The Rules),9,http://images.amazon.com/images/P/0836232917.01.LZZZZZZZ.jpg
Frog Fables & Beaver Tales,"Earnest and industrious Beavers, funloving but discontented Frogs, a
Lobster named Lugubrious J. Standfast and a wonderful Frog leader are
some of the characters in this mythical tale about a Swamp named
Canada.",http://images.amazon.com/images/P/0888620489.01.LZZZZZZZ.jpg
Beyond the Stars: An Epic of the American West,"In 1875, White River, a cowboy raised by Indians, leads three white
men into the very territory in which the Indians are waging a
desperate and bloody war to preserve the tatters of their dying
culture",http://images.amazon.com/images/P/0671703145.01.LZZZZZZZ.jpg
Death by Darjeeling (Tea Shop Mysteries),"When a guest turns up dead at a tea for the annual historic homes
garden party she is catering, Theodosia Browning, the owner of
Charleston&#39;s Indigo Tea Shop, turns sleuth to save her reputation,
clear her name, and track down the real ...",http://images.amazon.com/images/P/0425179451.01.LZZZZZZZ.jpg
The Ice Maiden : A Novel (Britt Montero Mysteries),"Frustrated police called the lack of leads eerie. Unnatural. Against
all the laws of homicide and human nature. Now Britt wants the story,
and she isn&#39;t the only one seeking answers.",http://images.amazon.com/images/P/0380973324.01.LZZZZZZZ.jpg
Kahn Report on Sexual Preferences,9,http://images.amazon.com/images/P/0380580322.01.LZZZZZZZ.jpg
The Path v. 1: Blood & Steel,9,http://images.amazon.com/images/P/1931484325.01.LZZZZZZZ.jpg
The Freshman Detective Blues,"Eddie, age fourteen, and Jack, age seventeen, find a skeleton weighted
down in Muir Lake, and Jack thinks it just might be his father
who&#39;s been missing for nine years.",http://images.amazon.com/images/P/0440204364.01.LZZZZZZZ.jpg
Fridays,9,http://images.amazon.com/images/P/0399207031.01.LZZZZZZZ.jpg
I Wish I Had a Pony,9,http://images.amazon.com/images/P/0448034875.01.LZZZZZZZ.jpg
Angels,"Running Press proudly announces a new and original format, designed to
make miniature books even more precious as gifts and collectibles.",http://images.amazon.com/images/P/0785380566.01.LZZZZZZZ.jpg
Paradise Fever: Growing Up in the Shadow of the New Age,"The author relates how his life changed at age twelve when his home
became a way station to such types as orgiasts, Yeti-hunters, space
ship communicants, and free-form visionaries",http://images.amazon.com/images/P/038097438X.01.LZZZZZZZ.jpg
Vengeance of the Lion,9,http://images.amazon.com/images/P/0553203517.01.LZZZZZZZ.jpg
Einmal den Traum erleben.,9,http://images.amazon.com/images/P/3442350468.01.LZZZZZZZ.jpg
Super Summer Fun,9,http://images.amazon.com/images/P/0307137287.01.LZZZZZZZ.jpg
Mein Indien.,"Man weiß nicht, was man an Alexandra David-Néel mehr bewundern soll:
ihre grenzenlose Energie, ihren unendlichen Wissensdurst, ihre
Willenskraft oder ihre schriftstellerische Begabung.",http://images.amazon.com/images/P/3426770024.01.LZZZZZZZ.jpg
Don't Make Me Stop this Car : Adventures in Fatherhood,"A collection of essays, some serious and some humorous, offers the
author&#39;s thoughts on parenting and life in general that draw on
his experiences as the father of two girls and his own childhood as
the oldest of six children.",http://images.amazon.com/images/P/0684868946.01.LZZZZZZZ.jpg
Advanced Chess (Usborne Chess Guides),This book is a simple practical introduction to advanced chess skills.,http://images.amazon.com/images/P/0746006179.01.LZZZZZZZ.jpg
Harry McCreedy,"With his father dead and his mother insane, young Harry is thrust upon
the rough mercies of the old New England family into which he was
born.",http://images.amazon.com/images/P/193085904X.01.LZZZZZZZ.jpg
"CRASH (Cyberseries, No. 3)",9,http://images.amazon.com/images/P/0671023411.01.LZZZZZZZ.jpg
The Athlete's Kitchen: A Nutrition Guide and Cookbook,9,http://images.amazon.com/images/P/0553261177.01.LZZZZZZZ.jpg
Dream of Orchids,9,http://images.amazon.com/images/P/0385196016.01.LZZZZZZZ.jpg
Divine Blood,"From the edge of science, an unholy agenda.",http://images.amazon.com/images/P/0449002926.01.LZZZZZZZ.jpg
Monster of God: The Man-Eating Predator in the Jungles of History and the Mind,"The author laments the decline of the big predators--animals that are
capable of stalking and killing humans--wondering how our psyches will
be affected when the last of these creatures is safely ensconced in a
zoo.",http://images.amazon.com/images/P/0393051404.01.LZZZZZZZ.jpg
Flinx in Flux (Pip and Flinx Novels),"Flinx of the Commonwealth and his amazing snake Pip try to protect a
beautiful scientist from a gang of interplanetary assassins determined
to put an end to the research on the inhospitable Longtunnel. Reissue.",http://images.amazon.com/images/P/0345343638.01.LZZZZZZZ.jpg
SÃ?Â¤mtliche Glossen und Parodien.,9,http://images.amazon.com/images/P/3446201114.01.LZZZZZZZ.jpg
Red Hot Mamas: Coming into Our Own at Fifty,"The stories of dozens of middle aged women addresses such topics as
redefined family responsibilities, career changes, menopause, intimate
relationships, face-lifts, and remarriage",http://images.amazon.com/images/P/0553374958.01.LZZZZZZZ.jpg
The Adventures of Tom Sawyer (Aladdin Classics),"Presents the adventures of Tom Sawyer and his friend, Huck Finn, in a
Mississippi River town in the nineteenth century.",http://images.amazon.com/images/P/0689842244.01.LZZZZZZZ.jpg
"The Wisconsin Almanac: Being a Loosely Organized Compendium of Facts, History, Lore, Remembrances, Puzzles, Recipes, and Both Household and Gardenin",9,http://images.amazon.com/images/P/0944133061.01.LZZZZZZZ.jpg
